text,isAbuse
일진롤 계정 뺏 엇는데 ㅁㅌㅊ,0
아직 배치 10판다 본 사람이 없다고,0
와방금 나피지컬 지렸는데 현실에서는 거북목과 여성형 유방을 보유,0
쵸비닮은 포켓몬,0
코로나 양성떴는데 딸 쳐도 되냐,0
이자 짤호감이면 개추,0
부 캐배치 중인데,0
하시발 미세먼지 좆같네롤 원신딸 칵딸칵,1
하시발 미세먼지 좆같네롤 원신딸 칵딸칵,1
하시발 미세먼지 좆같네롤 원신딸 칵딸칵,1
모닝을 기분 좋게 보내는 짤,0
지금 롤 되나여,0
아이언 체험 중인데 여긴 채팅부터가 애들이 순수함,0
다 2마감 배치 첫 승플 254점 받음,0
미드정글지들끼리 싸우다 가 졌어,0
두 오막 혓냐 지금,0
전시즌다2면임티 뭐뜸,0
롤 일주일에 하루 23시간 정도,0
존 나 억울하노,1
야스킨 상자깡으로 창공럭스 뽑았는데,0
배치 1승스 근하노이기야,1
마스터애들아 배치티어 ㅇㄷ냐,0
바이퍼좆 거품새끼 ㅋㅋ 데뷔 전에서,1
부랄벅 벅 긁어,1
와 첫판부터 바텀 개고 아들이네,1
몇 달 만에 랭겜돌리는데 지금 바텀메타어떰,0
왜 랭크만 하면 소심해지고 못해질까,0
너의 이름은 특,0
수수께끼 챔피언이 뭐냐 ㅋㅋㅋ,0
한화우승하겠노,0
여성전용주차여성공간 좌석,0
제리 챔피언특,0
이 짤 뭐 임ㅋㅋ,0
난데모나 이야얏 바리난데모나 이야,0
나 왜 배치 아이언2,0
롤갤이ㅈ은 이유,0
야야골라 줘 봐 추천ㄱ,0
배치 때 듀오가 다시 하기 하면 패처리되는 거지,0
오늘 너의 이름은 또 볼 거야,0
롤존 나의 문인점,1
여자들은 왜 아줌마 소리 들으면 발작하냐,0
님들아게 임패스 연동 풀고부 계정에,0
예전으내가 그립다,0
롤대남들아 점검 끝남,0
대체 ㅔ 수수께끼 챔피언이머냐 씨발,1
어제 배치은 아예 버그였나 보네,0
고닉섹파 있냐,1
오늘부터 안던지고 착하게 살아야지,0
아현타와,0
잭스리 워크 벌써 적용됐노,0
마우스패드 효율적으로 빠르게 받는 법,0
카푸어 되더라도 외제차 사야지,0
바이퍼이 새끼 그렇게 빨리더니 ㅋㅋ,1
ㅇㅁㄷㅈ듀오씨 발련 시스템 사라진다며 왜 아직 있음,1
매번 롤 망햇네 끝이네 한 지도 10년 넘엇노,0
점수 올리기 편하고 쉬운 챔프 추천되나ㅜ,0
오늘 1월 11일인데 왤케휑하냐,0
일격을 상식으로 만드니까,0
이번 1번 퀘스트 수수께끼 챔피언뭘 말하는 거임,0
롤도 쳐망했네,0
베이가 대천사가냐,0
무호흡랭 겜 준비,0
다리우스 스킨 머가 얘쁘냐,0
우르프 왜 안 나왔노씨 바꺼,1
석박사 논문 말고 학부 논문은 교수가 시키는 대로 하면 됨,0
팩트는 쇼메이커는 그냥 물로켓 대회 우승자임,0
그럼 탑은 지금 피오라크샨테아트 다 뒤진 거임,0
진짜 개씨 발랭겜,1
강남구 00년생 및 클럽 필독,0
ㄹㄹ 코삭,0
이 새끼 진심이었네,0
랭겜지금됨,0
걸어서 20분 거리는 걷는 게 맞음택시가 맞음,0
데티죄다 프로들 만나는 거 보니 어제 배치친 사람들 문제 해결된 거,0
나도 랭겜하고 싶네,0
뭐냐 전시즌플 4강 등 보호 만료 노딱이였는데,0
전시즌 비매너 유저 배치 열리고 일주일 뒤부터 가능하면,0
영겁세라프사일러스나 해봐야지,0
우르프 어디갓냐 ㅡㅡ,0
이번 우르프가 대박이 네ㅋㅋ,0
임무 수수께끼 챔피언이 뭐임,0
아씨 발 새끼들 진짜,1
내 친구랭겜은 안 하고 칼바람 1400판 박았던 데 병 신임,1
안녕하세 요리틀 표본입니다,0
어쩌라고 씨 발새끼야,1
개고아련들 익명화 도입해도닷지질이네,1
자구일어나서 롤해야지,0
킥오프 기획한 사람들 자르면 안 됨,0
다이아 2인 나조차도 본 계정안 돌리는 데,0
박연진 딸 전재준 딸이였고 선생님은 아들이 죽임,0
나미니언병신같이 못 먹네,1
잭스평타모션좆창난거만 빼면 개 좋은 듯,1
난 엄마 차단했어,0
플 딱 게 이들 첫 판 배치 어디 받앗음,1
방송켰음 들어 ㅇㅇ,0
배치닷 지하먄어케 돼,0
와 배치 존 나닷지 많이 나네,1
잘할 수 있을 거야 그동안 연습했잖아,0
유동착서 유착서 유본인임,0
배치 10승 0패랑,0
우통 햄 주인님 문안 인사 올려주고,0
내 첫 상대는 피오라구나,0
상쾌한 아침 공기 마셔주고,0
요즘 라이엇일개 잘하네,0
배치드가자,0
싫어 콘졸귀인데,0
프리시즌 언제 끝나냐고 묻고 있네,0
상대 너무 못해서 응디긁는 중,0
어제 클 템 보면 고혈롤에 대해 깨달은 거 같더라,0
아직 익명인데 랭겜어케함,0
2023 정규시즌 경기 일정,0
궁금한 점살인 마장대호이 새낀 왤케옹호가 많음,1
ㅌㄲㄴ 간단하게 요약,0
똥짤로 한 발 뽑기,0
현실에서 서울대 경영학과 출신 만나면 기분 어떠냐,0
혼틈야순이,0
19달린다,0
요즘 세대들이 바라는 회사 복지,0
새벽에 이거 말하는 거 맞냐,0
떡밥으로 어그로만 끌었는데 발뻗잠 가능이지,0
ㅌㄲㄴ,0
김건희 대구 서문시장 오뎅 먹방 ㅋㅋ,0
불닭오랜만에 먹는데 왤 캐덜 매워졌냐,0
장원영 대상 신인상 다 쓸 엇으니 이제 음방접는 느낌,0
야순이 목욕중,0
베트남인이 한국에서 운전하다 겪은 일,0
경찰 연락 왔다,0
토끼녀,0
좆소시 발레전드네,1
솔직히 채령 정도면 가능하면 개추,0
나루토사스케별로 안친해 보이던 데 우정만화 맞나ㅋ,0
ㅌㄲㄴ,0
이거 다운받은 새끼들 좆 됐다 복창해라,1
하이브 알바들 또 개념 글십 창 내네,0
노가다야 붕이얼 평좀,0
엔하이픈 한국사,0
야나이거 헤어져야 하냐,0
시안 접단 영계 풍계 시작점인계 시작,0
캡쳐만 했어도 소용없는 이유,0
ㅋㅋ,0
똥짤그만 처 올려 앰창년아,1
누르면 ㅈ는 링크,1
야붕이들 아이거진짜 어떻게 해야 됨,0
설윤아 오해원 뮤뱅음 중 엠씨드가자,0
차기 오해원으로 가자,0
진짜 조센 징들은 왜 이렇게 열등할까,1
지금 야갤 공론화시키는 곳,0
뮤뱅새 추천,0
야갤은 맨날 좆ㅇㅇ,1
바로 확인,0
엔딩 요정 진짜엔딩이노,0
약사들 대학 7년 다니던가,0
뉴진스 3년 전 사진,0
찢재명 잼기견들 ㅋㅋ지 주 인 구속될까봐 오열하네ㅋㅋ,1
본인 유학 갈건데 국제결혼 가능성 있냐,0
애초에 다른 사이트에 퍼진 것부터 야갤은 좆됐다 보는 데,1
동네 내과 피부과 이런 병원 간호사들은,0
ㅊ3,0
장원영 다짤리노ㅋㅋ,0
오늘도 저녁 먹기 전까지로 달려보자 ㅋㅋ,0
이거 누르면 좆되냐,1
징원영 마지막 엔딩은,0
호남고닉파리단 입갤ㅋㅅㅋ,0
위엔 잉 후임,0
약사가 돈 많이 버는 거는 왜일까,0
ㅌㄲ 간다 계속 짤림,0
양녀스시녀 한녀 쿵쾅 제외 베트남녀,0
오해워이 뮤뱅차기 엠씨,0
오해원 엠씨각이 ㅋㅋ,0
케이뱅크 아린 뱅크워뇨 뱅크ㄹㅇ 근본지리네,0
다운받은 새끼 졸라 많네,0
좆도시 발개같이 힘드네,1
와근데 소녀함테 너무한 거 아니냐 립싱크했다고 자름,0
엔하이픈 한국사,0
나경원이 젠 솔직히 불가능,0
그렇다고까지 짤라버리ㅋㅋ,0
나고백할 거 있어,0
요즘 여돌은 배수민 얘가 잴 이쁘네,0
이번 개검 조사무혐의 뜨면 잼버지는 대통령 확정인가,0
뉴진 스 너무 좋아,0
와씨 발방금 진짜 욜렸네,1
주유소녀,0
다운받은 새끼들 참고해 ㅋㅋ,0
중앙일보 야갤저격입갤ㅋㅋ,0
애초에 올린 애들은,0
짱 깨무뱅짤리는 거스탭들도 환영할 듯,0
뉴진스 1위 축하드립니 다 막방멘트 ㅋㅋ,0
왜 만씹이 구 참사라고 그러는 거야,0
야순이 목욕중,0
오늘 중계 뭐 달리냐,0
기레기가 또 민주당 의원 일침 ㅋㅋ,1
뭔 일임,0
야붕이 화력 잘 봤다,0
간호사들 월급 지리네ㄷㄷㄷ,0
이거 고닉야요미,0
어린애로 성욕 느끼는 새끼들 존 나역 겨우면개추,1
할 카스좀 올리지 마라시 발아,1
결국 장원영 잘라버린,0
경찰 피해가는 법 알려준다,0
톰과 제리 특ㄹㅇ,0
속보 야갤 언론탔다,0
1주일 동안 야갤링크 안누를 거임,0
귀여운 남자이쁜 여자 과연 야붕이들 선택은,0
야갤 조만간 수사 들어가 네ㅉ,0
근데 저 떡밥만 며칠째냐 이거 최소 2일째 아니냐,0
20개,0
이쁘긴 하네,0
더쿠에서 슬램덩 크보는 애들까는 애들 특징,0
두창이 새끼 진짜 징역 25년 받을 듯,1
어제 똥짤 보고 퇴각했는데 개 웃기노ㅋㅋ,0
요즘 진짜 코에 딱지 생김,0
어제 메가링크였음어휴 병신ㅋㅋ,0
봊됐다는 없노,1
유포자 못 잡으면 다운로 더도 못 잡음,0
쫄리는 새끼들 팁준다,0
저녁 추천좀,0
모 쏠아 다녀보다 연애 경험 있는 년들이나은이유,1
새벽에야 갤하는 넘들걍싸 그리 모아 다가 소각해야제,0
아무리 그래도 메가는 쳐다도 안 봤으면 개ㅋㅋ,0
야갤은 여기 말고 야옹이 갤러리 말하는 건 ㅋㅋ,0
다른 커뮤에서야 갤구경 온 사람들만 개 추ㅋㅋㅋ,0
솔직히 다운받고 눈물 흘리고 있는 야붕이는 개추ㅠㅠ,0
야갤좆됐다 아무 일 없음,1
그동안 야순이 어쩌 구하는 애들 싹다고 소 먹었으면 좋겠다ㄹㅇ,0
이 개판치고도 새벽 오면 비슷함,0
카리나도끼,0
ㅌㄱ,0
나경원 짤올리던 새끼 소름돋네,1
차라리 전쟁났으면 좋겠다 생각 중이면 개ㅋㅋ,0
겨우 07였다니 ㅋㅋ,0
작성자나 메가다운은 잘 모르겠음 ㅋㅋ,0
거북이녀,0
지금 떨고 있는 새벽반 필 독니들이 살 수 있는 유일한 방법,0
요즘로 갓 하고 야 짤 달리는 데 ㅈㄴ잼이 드만,1
ㅌㄱ 본 새끼인 생좆되길 바라면 개추,1
아니 왜 초성 비슷한 거 만들어가도 자르냐,0
한국야구 리그 최근에 재밌고 관심 생겨서 왔는데,0
나 엄마랑 손잡고 초등학교가 서둘 다 박원순 찍었는데,0
새벽에 여자 얼굴 올리는 새끼들은 여자일 가능성 100ㅍ,0
야짤문화ㄹㅇ이해 불가능,0
여긴 반말 써요,0
달린다,0
페미가 짱 깨인 척 하는 걸까 짱깨가 페미인 척 하는 걸까,1
저녁 추천좀,0
솔찍히 여초니들도 쇼타빨잖아 ㅋㅋ,1
나요즘 다른 사람 좆대는 거 보면 희열 느끼는 데,1
윤프일 잘하는 것 같으면 개추ㅋㅋ,0
클리너 돌리는 법,0
임신공격 당했다,0
ㅈ 소식 듣고 싱갤에서 달려왔으면 개추ㅋㅋ,1
토르키고 봐서 다행이 노ㅋㅋ,0
새벽에 달리는 미친년들 사실 여시아님,0
야구 갤러리인데 왜 야구 얘기는 안 하냐,0
여긴 야구 이야기 안해요,0
통매 음고소 꿀팁,0
친구란 없다,0
잘 가라,0
그걸 졸졸 쫓아가서 꼰지른 색이 ㄹㅇ두들겨 패고 싶네ㅋ,1
문재인 깜방언제가냐,0
반도체가 왜 사람 죽이는 기술임,0
념글보고 놀러온싱붕이면 개ㅋㅋ,0
못생긴 엠생도 태남이 고소당한다 해서,0
ㅇㄷ보기만 해도 잡혀간다개소리임,0
106101에 스파 빠돌이,0
톨킨,0
자신이 어제 잤거나 토르게이면 개 ㅋㅋ,1
제일 쓰레기통신사는 어디인가,0
ㅌㅋㄴ,0
여초가 떡밥물면 어쩔 건데 ㅋㅋㅋ,0
제로투꼴리는 이유가 모냐,0
취중야갤이 새끼 ㄹㅇ굿,1
야짤문화도 없어져야 제ㄹㅇ,0
토 좀 하니까 ㄹㅇ 정신 드네,0
네네아나따,0
븅신들 다쫄아서 아무도 안 달리 노ㅋㅋ,1
지금 새벽 야 짤 달리다 좆되서와들와 들떠는 중이면 개추ㅋㅋ,1
얼라새끼들 아 쫄지 마라형이 달린다,0
술 속 안 좋아서 피하게 됨ㄹㅇ,0
공앱이나 브라우저 다운은 걱정 안 해도 된다고,0
짧불행 배ㄱㄱ,0
몸매가 튼럼통ㅋㅋㅋ,0
새벽에 자고 있어서 다행인 야붕이 만개 추ㅋㅋ,0
김정숙 꼴리면 개추,0
리즈이쁜 얼귤임,0
속보 검찰 디시인사이드 조사 착수,0
엉덩이,0
야 갤망했노 ㅋㅋㅋ 다쫄아 있ㅋ,0
문 김정숙 사치비 1조1,0
서울대 경영 출신 181존 잘 검사,0
이제 원 본안 올라오는 거 알아서 ㅈ잼인데 낚시 충ㅈㄴ 네ㅋㅋ,1
ㄲㅌ,0
정복자 캉이 최종 빌런인 이유,0
이런 반지 끼는 여자 몇 십대 같냐,0
도끼녀,0
토끼녀라고 적음칼삭,0
펩시녀 재업좀,0
정보 대한민국평 검사는 공무원 3급이다,0
현직 검사 다물어보고 싶은 거 있으면 댓달아라,0
16,0
지금 토끼녀 좆된 애들이 뭐 딥 페이크 다운받은 애들임,1
리즈 금발 때 폼이면 장원영 걍 재낄 텐데,0
원영이 뭔 낮술이냐 ㄹㅇ,0
지금 이 위기를 해결할 단 하나의 방법,0
여초 고민글 함부로 퍼가면 좆되는 이유,1
2 정신병 괴담,0
범죄만 맞으면 된다 상당히 찢적인 생각,0
러시아 핵쐈다고 진짜,0
인생,0
러시아 씨 발년들이 아진짜좆됐다,1
세베로도네츠크에 핵투하됨 시 발좇됬다,1
궁금하이브는 왜 같은 소속 끼리 팀킬함,0
디시오래 하다 보면 체감되는 어이없는 거원탑,0
뉴스공장 구도 ㄱㄱㄱ,0
섹스,1
러시아 핵투하 선포,0
핵은 니미씨 발련들아 확 할머니 떨궈버릴까,1
오늘 생일인 아이돌,0
속보 젤렌스키 핵폭격에 사망,0
입맛 없을 때 머묵긔,0
푸틴 미쳤네,1
검찰이 아무리 날뛰어봤자 이재명은 무죄다,0
ㅎㅌㅊ 커플들독서실 왜가는 거임,0
시발ㅋㅋㅋ 러시아 ㄹㅇ 핵투하했노,1
야자 취하는 얘들아 옷걸이는 분리수거 어떻해,0
우크라이나 세베로도네츠크에 핵 떨어짐 ㄷㄷ,0
러,0
야요미짤 분석해봤는데요미 아니 더만,0
아옳이 이혼하면 내가 결혼해야 겟다,0
199230 애미창녀 새끼 집에 불나서 타 죽었음 좋겠노,1
종교쟁이나 저능아 새기들 윤리도덕웅 앵웅은 병신 수준이더라,1
창원사는 야붕이 있냐,0
근데 야갤이 더 망할 게 있노,0
샨테횽님 ㅌㄴ 첨뿌린 고닉 신상털이 가능하심,0
전ㄱㄱ,0
인터넷 포털 카페 커뮤 북간첩 민주당 중쨩개조선족 댓글부대,1
속보 러시아,0
푸틴 미친 새끼 진짜 핵쏨ㅋㅋ,0
러시아,0
러시아 미친 새끼들 진짜 핵ㅋㅋ,0
하얗게 추억들이 매려 요후우 워어,0
뉴진스 혜인은 근 괜찮,0
딴갤은 ㅈ고 야갤은 살아남ㅋㅋ,1
와씨 발목 욕 안 하고 샤워만한 지 2년 넘었는데,1
속보 2천억원 횡령 오스템 직원,0
자짤 테스트,0
여기 너넨 감옥 좀 가야 ㅎㅎㅎ 고닉님들 제외ㅎㅎㅎ,0
옛날에는 미국이 엄청 대단한나라인 줄 알았는데,0
슬램덩크박스오피스 근황,0
샨햄만 보셈,0
숭늉으로 링거 맞는 애미 뒤진 개새끼,1
카카오 게임즈,0
더 글로리 일본 썸네일,0
바베큐 치킨 먹고 남은 소스에 밥 비벼 먹는 중인데 불쌍하냐,0
악어가 애완동물인 이유,0
그냥 존 나이쁘면 개추ㅋㅋㅋ,1
키 크고 잘생긴 찐 따실제로 존재함,0
19이탈리아 존예녀 야순이 인증,0
월 300배 우하라 하면 하냐,0
샨튼 없지,0
오늘 자보 배퐁퐁이 오열,0
겨울녀,0
백수야 붕이담배 한 대,0
주먹밥 치료방법,0
지금 뭐 듣고 계세요ㅎㅎㅎ,0
마코 일본 천왕의 딸과거 한국 방문 전화기레전드ㅋ,0
명장대결 롬멜야마모토 이순신,0
새벽 5시가 더 활발하겠다,0
장원영 레전드,0
야순이 입갤,0
방금 주갤 위키념글 왜 날라감,0
고르바초프 머리 화상상처,0
와노쿠니 마지막 대사원피스를 찾고 싶으면 화상상 처 남자를 찾아라,0
남자답게 강해지는 법 좀 ㅠㅠ,0
이상한 생각,0
뉴진스토끼,0
그래서 이재명 어떻게 됨,0
원피스 일본 공주 마코평범하게 살고 싶다,0
잼지사님 역시 나무죄구나,0
저커버그 사망 팩트임,0
페도 충레전드,1
갤정전이네 유튭이나 보러 가야겠농 페이커,0
찢 정도면 12시간 동안 질문받는 거,0
고소안당한다고 안심하는 애들은 뭐임,0
히피족이 정확히 뭔 뜻임,0
윤석열만 보면 속에 천불이 나네,0
국내 야구에서 야구 얘기를 안 하ㅋㅋ,0
멸치 남긴다고 체벌하는,0
아오윤진아 아오좀 제대로 된 넘만나지,0
그래도 원영이 아이즈원 시절은 이 뻤어,0
